gene,expression,group,donor,supertype
SST,0.44098124853146997,Vulnerable,H19.30.002,Sst_3
SST,1.7295046319032799,Vulnerable,H19.30.002,Sst_3
SST,2.596921991522423,Not depleted,H19.30.002,Sst_19
SST,0.5742483170133793,Not depleted,H19.30.002,Sst_13
SST,1.3053922547483212,Not depleted,H19.30.002,Sst_23
SST,1.3376005314238244,Vulnerable,H19.30.002,Sst_22
SST,0.689220441413874,Not depleted,H19.30.002,Sst_11
SST,0.9996851641795782,Not depleted,H19.30.002,Sst_7
SST,0.0,Not depleted,H19.30.002,Sst_11
SST,1.797196765655283,Vulnerable,H19.30.002,Sst_3
SST,0.0,Vulnerable,H19.30.002,Sst_2
SST,1.474726379741732,Vulnerable,H19.30.002,Sst_3
SST,2.4858951899374953,Vulnerable,H19.30.002,Sst_25
SST,1.6931459986858783,Vulnerable,H19.30.002,Sst_25
SST,2.261601864496068,Not depleted,H19.30.002,Sst_19
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,1.621253839805163,Vulnerable,H19.30.002,Sst_25
SST,1.541196270465615,Vulnerable,H19.30.002,Sst_3
SST,1.217822197337093,Vulnerable,H19.30.002,Sst_22
SST,1.015547076483018,Vulnerable,H19.30.002,Sst_20
SST,1.086103896484114,Vulnerable,H19.30.002,Sst_3
SST,2.6262860778625026,Not depleted,H19.30.002,Sst_19
SST,2.5548552134830045,Vulnerable,H19.30.002,Sst_25
SST,0.8574049962870133,Not depleted,H19.30.002,Sst_13
SST,3.007204674716228,Not depleted,H19.30.002,Sst_19
SST,2.062421081754244,Not depleted,H19.30.002,Sst_13
SST,1.9205450455649589,Vulnerable,H19.30.002,Sst_3
SST,0.6267998831679892,Not depleted,H19.30.002,Sst_11
SST,0.761105335702687,Vulnerable,H19.30.002,Sst_25
SST,1.4129370486393236,Not depleted,H19.30.002,Sst_9
SST,2.804749031993675,Not depleted,H19.30.002,Sst_10
SST,0.0,Not depleted,H19.30.002,Sst_11
SST,0.6690496289808848,Vulnerable,H19.30.002,Sst_20
SST,1.763403174390095,Vulnerable,H19.30.002,Sst_3
SST,1.4692669993374856,Vulnerable,H19.30.002,Sst_3
SST,1.0760222750630029,Not depleted,H19.30.002,Sst_7
SST,1.4035648087619468,Not depleted,H19.30.002,Sst_23
SST,0.0,Not depleted,H19.30.002,Sst_13
SST,1.9194687298757531,Vulnerable,H19.30.002,Sst_2
SST,1.6145776603373008,Not depleted,H19.30.002,Sst_11
SST,1.256705484623157,Not depleted,H19.30.002,Sst_13
SST,0.40456712850180115,Not depleted,H19.30.002,Sst_1
SST,1.3059806170482453,Not depleted,H19.30.002,Sst_11
SST,2.1964122914684827,Vulnerable,H19.30.002,Sst_3
SST,1.4325905403519783,Vulnerable,H19.30.002,Sst_3
SST,1.3674869964488507,Vulnerable,H19.30.002,Sst_2
SST,1.3903203283675614,Not depleted,H19.30.002,Sst_11
SST,1.8845624055159615,Vulnerable,H19.30.002,Sst_25
SST,1.8114728645880658,Not depleted,H19.30.002,Sst_19
SST,2.0708053270703455,Vulnerable,H19.30.002,Sst_3
SST,1.4449974593790793,Vulnerable,H19.30.002,Sst_25
SST,2.651020021133478,Not depleted,H19.30.002,Sst_9
SST,0.9156012868500677,Not depleted,H19.30.002,Sst_4
SST,1.317769274271082,Vulnerable,H19.30.002,Sst_22
SST,1.4677746178149669,Not depleted,H19.30.002,Sst_19
SST,0.616152067293113,Not depleted,H19.30.002,Sst_23
SST,1.4832293623579327,Vulnerable,H19.30.002,Sst_3
SST,1.6626950891076318,Vulnerable,H19.30.002,Sst_3
SST,3.0113780961584613,Not depleted,H19.30.002,Sst_13
SST,1.7921167013970383,Not depleted,H19.30.002,Sst_23
SST,1.838942904961987,Vulnerable,H19.30.002,Sst_3
SST,1.4644169453156246,Not depleted,H19.30.002,Sst_13
SST,1.7662496217631738,Vulnerable,H19.30.002,Sst_20
SST,3.121752128499972,Not depleted,H19.30.002,Sst_19
SST,1.4531024271538693,Not depleted,H19.30.002,Sst_19
SST,1.6290288737170229,Vulnerable,H19.30.002,Sst_3
SST,1.9372439700572328,Vulnerable,H19.30.002,Sst_3
SST,1.6913381236269909,Vulnerable,H19.30.002,Sst_2
SST,0.0,Vulnerable,H19.30.002,Sst_3
SST,1.8147065486050826,Not depleted,H19.30.002,Sst_10
SST,2.5099686597411055,Not depleted,H19.30.002,Sst_11
SST,1.8379351942782964,Vulnerable,H19.30.002,Sst_22
SST,1.3980714545453012,Not depleted,H19.30.002,Sst_23
SST,2.6586984225042585,Not depleted,H19.30.002,Sst_19
SST,2.555159354733411,Not depleted,H19.30.002,Sst_19
SST,1.9756660540379587,Not depleted,H19.30.002,Sst_19
SST,1.1777903183802925,Vulnerable,H19.30.002,Sst_2
SST,0.27587427706177375,Not depleted,H19.30.002,Sst_5
SST,2.544672669494004,Vulnerable,H19.30.002,Sst_3
SST,1.9793868117379925,Vulnerable,H19.30.002,Sst_22
SST,1.383749767006453,Not depleted,H19.30.002,Sst_23
SST,1.469099572477573,Vulnerable,H19.30.002,Sst_22
SST,1.9653245255916505,Vulnerable,H19.30.002,Sst_3
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,0.0,Vulnerable,H19.30.002,Sst_3
SST,2.2033815317031915,Vulnerable,H19.30.002,Sst_3
SST,0.5174181041426859,Not depleted,H19.30.002,Sst_19
SST,1.7133512695939763,Vulnerable,H19.30.002,Sst_20
SST,1.7724403596055633,Not depleted,H19.30.002,Sst_1
SST,1.3946623579893398,Vulnerable,H19.30.002,Sst_3
SST,1.4338180202168895,Vulnerable,H19.30.002,Sst_25
SST,1.7908225839904177,Vulnerable,H19.30.002,Sst_22
SST,1.3366736369766448,Vulnerable,H19.30.002,Sst_3
SST,0.6975257577257776,Not depleted,H19.30.002,Sst_4
SST,1.528062909243382,Vulnerable,H19.30.002,Sst_3
SST,1.2604044854293484,Not depleted,H19.30.002,Sst_19
SST,2.34529875176541,Vulnerable,H19.30.002,Sst_3
SST,1.2897310936955284,Vulnerable,H19.30.002,Sst_22
SST,1.689507277428562,Not depleted,H19.30.002,Sst_12
SST,1.379026119773965,Vulnerable,H19.30.002,Sst_22
SST,1.3984922521161423,Not depleted,H19.30.002,Sst_11
SST,1.031016474575064,Vulnerable,H19.30.002,Sst_3
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,1.2226190115999989,Vulnerable,H19.30.002,Sst_3
SST,1.200020689452703,Not depleted,H19.30.002,Sst_23
SST,2.018325331421128,Vulnerable,H19.30.002,Sst_3
SST,0.8413988075460443,Not depleted,H19.30.002,Sst_11
SST,2.5011956281022245,Not depleted,H19.30.002,Sst_10
SST,1.2713428768481154,Vulnerable,H19.30.002,Sst_3
SST,2.4689446034184304,Not depleted,H19.30.002,Sst_13
SST,1.7030961689486155,Vulnerable,H19.30.002,Sst_3
SST,2.376611326629243,Not depleted,H19.30.002,Sst_19
SST,2.2793171392893607,Not depleted,H19.30.002,Sst_19
SST,1.6378178826561909,Not depleted,H19.30.002,Sst_13
SST,1.5752158929387394,Vulnerable,H19.30.002,Sst_3
SST,1.1731453405306764,Not depleted,H19.30.002,Sst_23
SST,1.6090380323927826,Not depleted,H19.30.002,Sst_11
SST,1.274428146206203,Vulnerable,H19.30.002,Sst_2
SST,1.4758968770264775,Not depleted,H19.30.002,Sst_19
SST,2.102169792757392,Not depleted,H19.30.002,Sst_19
SST,1.9385747357470806,Vulnerable,H19.30.002,Sst_20
SST,1.9399000230553352,Vulnerable,H19.30.002,Sst_3
SST,2.4035965425173265,Vulnerable,H19.30.002,Sst_20
SST,0.9743651063918369,Not depleted,H19.30.002,Sst_11
SST,1.9327914182266432,Vulnerable,H19.30.002,Sst_3
SST,1.532847490387122,Not depleted,H19.30.002,Sst_10
SST,2.041144921296224,Not depleted,H19.30.002,Sst_23
SST,3.3752925207115116,Not depleted,H19.30.002,Sst_12
SST,0.0,Vulnerable,H19.30.002,Sst_3
SST,1.5765086312849335,Not depleted,H19.30.002,Sst_19
SST,2.241067215200396,Vulnerable,H19.30.002,Sst_3
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,0.7865205561376538,Vulnerable,H19.30.002,Sst_2
SST,1.530233314059274,Vulnerable,H19.30.002,Sst_25
SST,1.114001373451725,Vulnerable,H19.30.002,Sst_2
SST,2.6094289131220836,Not depleted,H19.30.002,Sst_11
SST,0.624253372919724,Vulnerable,H19.30.002,Sst_25
SST,2.9100525246762614,Vulnerable,H19.30.002,Sst_20
SST,1.374707204986848,Not depleted,H19.30.002,Sst_4
SST,1.786067934228267,Vulnerable,H19.30.002,Sst_3
SST,2.205534224749074,Vulnerable,H19.30.002,Sst_22
SST,2.6980278454946567,Vulnerable,H19.30.002,Sst_25
SST,2.2450464137867234,Not depleted,H19.30.002,Sst_11
SST,1.3907168571541402,Not depleted,H19.30.002,Sst_19
SST,2.2471318149993804,Not depleted,H19.30.002,Sst_9
SST,0.4890434934467918,Not depleted,H19.30.002,Sst_19
SST,1.2810566365764757,Not depleted,H19.30.002,Sst_19
SST,1.8443685044194067,Not depleted,H19.30.002,Sst_13
SST,2.2284575099209634,Not depleted,H19.30.002,Sst_12
SST,1.2751711347000814,Vulnerable,H19.30.002,Sst_3
SST,2.1409490098500727,Vulnerable,H19.30.002,Sst_25
SST,0.9906743913131844,Not depleted,H19.30.002,Sst_23
SST,2.2618219696572592,Vulnerable,H19.30.002,Sst_3
SST,1.2799620888635206,Vulnerable,H19.30.002,Sst_3
SST,2.4021789884942155,Vulnerable,H19.30.002,Sst_3
SST,1.0250388072109398,Not depleted,H19.30.002,Sst_23
SST,0.6624283671710379,Not depleted,H19.30.002,Sst_23
SST,2.294480389570863,Vulnerable,H19.30.002,Sst_3
SST,0.44129769724478307,Not depleted,H19.30.002,Sst_4
SST,2.151812703208973,Vulnerable,H19.30.002,Sst_3
SST,1.8799467723306633,Not depleted,H19.30.002,Sst_9
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,2.7573025792849553,Not depleted,H19.30.002,Sst_11
SST,1.0662265400183246,Not depleted,H19.30.002,Sst_23
SST,2.3670132953891385,Vulnerable,H19.30.002,Sst_3
SST,2.3539055011866648,Not depleted,H19.30.002,Sst_12
SST,1.5762803161554104,Not depleted,H19.30.002,Sst_23
SST,1.5483502204542623,Vulnerable,H19.30.002,Sst_3
SST,0.5305623770790762,Vulnerable,H19.30.002,Sst_3
SST,0.49034002169699487,Not depleted,H19.30.002,Sst_23
SST,0.748239262099715,Vulnerable,H19.30.002,Sst_3
SST,2.3658750289181274,Not depleted,H19.30.002,Sst_12
SST,0.8808410696199497,Vulnerable,H19.30.002,Sst_3
SST,2.7725526652842105,Vulnerable,H19.30.002,Sst_3
SST,1.5820632730296258,Vulnerable,H19.30.002,Sst_3
SST,1.3665974066272089,Vulnerable,H19.30.002,Sst_3
SST,0.0,Vulnerable,H19.30.002,Sst_20
SST,2.0625637647629227,Vulnerable,H19.30.002,Sst_3
SST,2.1074123676651313,Vulnerable,H19.30.002,Sst_22
SST,1.9886911984562614,Not depleted,H19.30.002,Sst_13
SST,2.7870502674694517,Vulnerable,H19.30.002,Sst_25
SST,0.6211299859311158,Vulnerable,H19.30.002,Sst_3
SST,0.7398638958736568,Not depleted,H19.30.002,Sst_7
SST,1.3964102592483125,Not depleted,H19.30.002,Sst_23
SST,1.9438558228363696,Not depleted,H19.30.002,Sst_13
SST,0.7553768433443953,Not depleted,H19.30.002,Sst_19
SST,1.33515828089766,Vulnerable,H19.30.002,Sst_20
SST,1.440656316511379,Vulnerable,H19.30.002,Sst_2
SST,0.7037636925369092,Not depleted,H19.30.002,Sst_19
SST,2.241603800971748,Vulnerable,H19.30.002,Sst_2
SST,1.1591511332137532,Not depleted,H19.30.002,Sst_23
SST,2.21193666148753,Not depleted,H19.30.002,Sst_10
SST,1.9113579512943444,Vulnerable,H19.30.002,Sst_20
SST,1.562054333460805,Not depleted,H19.30.002,Sst_11
SST,2.1412329916539727,Not depleted,H19.30.002,Sst_23
SST,0.5666591787664312,Not depleted,H19.30.002,Sst_11
SST,1.7299498842123755,Not depleted,H19.30.002,Sst_19
SST,2.036671152452065,Vulnerable,H19.30.002,Sst_3
SST,2.318791371078496,Not depleted,H19.30.002,Sst_19
SST,2.1179886111311426,Vulnerable,H19.30.002,Sst_3
SST,1.836709200620606,Not depleted,H19.30.002,Sst_13
SST,1.8659994404625266,Vulnerable,H19.30.002,Sst_3
SST,1.2534181164929052,Vulnerable,H19.30.002,Sst_25
SST,2.0047441946076785,Vulnerable,H19.30.002,Sst_25
SST,0.5695433226958401,Not depleted,H19.30.002,Sst_9
SST,1.6758070046106714,Not depleted,H19.30.002,Sst_19
SST,1.509780632713294,Vulnerable,H19.30.002,Sst_22
SST,0.9797887784615071,Vulnerable,H19.30.002,Sst_3
SST,2.494633142214882,Not depleted,H19.30.002,Sst_11
SST,1.762494343992421,Not depleted,H19.30.002,Sst_1
SST,0.0,Not depleted,H19.30.002,Sst_5
SST,1.0059504644288841,Vulnerable,H19.30.002,Sst_22
SST,2.816034990576782,Vulnerable,H19.30.002,Sst_25
SST,0.792559682719759,Vulnerable,H19.30.002,Sst_3
SST,1.8017244124414014,Vulnerable,H19.30.002,Sst_3
SST,0.0,Not depleted,H19.30.002,Sst_4
SST,0.7867811147610495,Vulnerable,H19.30.002,Sst_2
SST,1.670648778341967,Vulnerable,H19.30.002,Sst_25
SST,2.346560155307845,Not depleted,H19.30.002,Sst_19
SST,1.800422855162694,Vulnerable,H19.30.002,Sst_3
SST,0.9887095144370321,Vulnerable,H19.30.002,Sst_3
SST,0.7689072264414809,Not depleted,H19.30.002,Sst_11
SST,1.5037760792387718,Not depleted,H19.30.002,Sst_13
SST,2.273499312754811,Not depleted,H19.30.002,Sst_23
SST,0.0,Vulnerable,H19.30.002,Sst_3
SST,1.0781394411877638,Vulnerable,H19.30.002,Sst_3
SST,1.6252502249962564,Vulnerable,H19.30.002,Sst_20
SST,1.38203453030261,Vulnerable,H19.30.002,Sst_3
SST,1.5862142210056205,Vulnerable,H19.30.002,Sst_3
SST,2.1868039068159932,Not depleted,H19.30.002,Sst_10
SST,2.158918833241636,Vulnerable,H19.30.002,Sst_3
SST,0.7316541592751197,Not depleted,H19.30.002,Sst_19
SST,1.6553754397684812,Vulnerable,H19.30.002,Sst_20
SST,1.1827118322787968,Not depleted,H19.30.002,Sst_9
SST,1.3871950366874075,Not depleted,H19.30.002,Sst_13
SST,2.1434373195679663,Not depleted,H19.30.002,Sst_11
SST,1.6482064688381597,Not depleted,H19.30.002,Sst_19
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,1.9524528721193828,Not depleted,H19.30.002,Sst_19
SST,1.3565957259232388,Vulnerable,H19.30.002,Sst_2
SST,2.567379171402956,Not depleted,H19.30.002,Sst_19
SST,1.4267541959997652,Not depleted,H19.30.002,Sst_23
SST,1.9341498813362854,Not depleted,H19.30.002,Sst_9
SST,2.07536163987238,Vulnerable,H19.30.002,Sst_3
SST,1.4886524326220432,Not depleted,H19.30.002,Sst_23
SST,0.8883970660668604,Not depleted,H19.30.002,Sst_23
SST,1.6340450121610215,Not depleted,H19.30.002,Sst_13
SST,2.4815765458926586,Vulnerable,H19.30.002,Sst_20
SST,1.4744232734761147,Not depleted,H19.30.002,Sst_11
SST,1.9935743154478027,Vulnerable,H19.30.002,Sst_2
SST,1.2425013873500905,Not depleted,H19.30.002,Sst_11
SST,1.8106881006858524,Vulnerable,H19.30.002,Sst_2
SST,1.791759469228055,Vulnerable,H19.30.002,Sst_3
SST,2.2831639848951877,Vulnerable,H19.30.002,Sst_25
SST,0.768658939865855,Not depleted,H19.30.002,Sst_23
SST,1.4473971086925055,Vulnerable,H19.30.002,Sst_2
SST,2.793654751787747,Not depleted,H19.30.002,Sst_23
SST,2.0192179115427944,Vulnerable,H19.30.002,Sst_3
SST,1.1932537957627989,Vulnerable,H19.30.002,Sst_3
SST,0.6675664030639937,Not depleted,H19.30.002,Sst_23
SST,2.333104929386741,Vulnerable,H19.30.002,Sst_2
SST,1.7877084836626256,Vulnerable,H19.30.002,Sst_20
SST,1.2565256720442,Vulnerable,H19.30.002,Sst_3
SST,2.3332100223141023,Vulnerable,H19.30.002,Sst_3
SST,2.013380648233913,Not depleted,H19.30.002,Sst_13
SST,1.3761065057593294,Not depleted,H19.30.002,Sst_13
SST,0.9135992085426823,Vulnerable,H19.30.002,Sst_3
SST,1.4180927674406891,Not depleted,H19.30.002,Sst_23
SST,1.8406057202199027,Vulnerable,H19.30.002,Sst_3
SST,0.0,Vulnerable,H19.30.002,Sst_3
SST,1.7422742920433272,Not depleted,H19.30.002,Sst_23
SST,0.8739490465891885,Vulnerable,H19.30.002,Sst_20
SST,0.0,Not depleted,H19.30.002,Sst_9
SST,0.7825049618369748,Vulnerable,H19.30.002,Sst_3
SST,0.0,Not depleted,H19.30.002,Sst_7
SST,1.6067917444096467,Vulnerable,H19.30.002,Sst_3
SST,0.0,Not depleted,H19.30.002,Sst_19
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,1.8624069104817276,Not depleted,H19.30.002,Sst_23
SST,1.3542600868021382,Vulnerable,H19.30.002,Sst_25
SST,2.30867926195719,Not depleted,H19.30.002,Sst_10
SST,1.5773138028449816,Vulnerable,H19.30.002,Sst_20
SST,2.3700923627656483,Not depleted,H19.30.002,Sst_19
SST,2.021955420152209,Not depleted,H19.30.002,Sst_9
SST,0.0,Not depleted,H19.30.002,Sst_11
SST,2.3100666782980657,Vulnerable,H19.30.002,Sst_20
SST,1.2342804261183504,Vulnerable,H19.30.002,Sst_25
SST,0.9519320667383362,Vulnerable,H19.30.002,Sst_3
SST,1.3089972577559306,Vulnerable,H19.30.002,Sst_22
SST,2.0725403232777144,Vulnerable,H19.30.002,Sst_20
SST,1.9061156454815893,Vulnerable,H19.30.002,Sst_20
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,1.1808055099405521,Vulnerable,H19.30.002,Sst_25
SST,1.5247623894008462,Vulnerable,H19.30.002,Sst_25
SST,1.1118521470256149,Not depleted,H19.30.002,Sst_19
SST,3.087357962905513,Vulnerable,H19.30.002,Sst_3
SST,1.9175476542007526,Not depleted,H19.30.002,Sst_13
SST,2.591078464447823,Vulnerable,H19.30.002,Sst_20
SST,0.0,Vulnerable,H19.30.002,Sst_2
SST,2.3733265275487634,Not depleted,H19.30.002,Sst_19
SST,1.8949945028905455,Vulnerable,H19.30.002,Sst_20
SST,2.0784558030115314,Vulnerable,H19.30.002,Sst_22
SST,1.3792669777099817,Not depleted,H19.30.002,Sst_13
SST,1.6956850158359582,Not depleted,H19.30.002,Sst_23
SST,0.0,Vulnerable,H19.30.002,Sst_2
SST,2.3323696543515733,Vulnerable,H19.30.002,Sst_20
SST,0.0,Vulnerable,H19.30.002,Sst_22
SST,1.4314382131363026,Not depleted,H19.30.002,Sst_23
SST,2.3540321217743396,Vulnerable,H19.30.002,Sst_3
SST,0.0,Not depleted,H19.30.002,Sst_19
SST,2.0240904451901955,Not depleted,H19.30.002,Sst_9
SST,1.8040671321675874,Vulnerable,H19.30.002,Sst_22
SST,2.2261858774754186,Vulnerable,H19.30.002,Sst_20
SST,0.0,Not depleted,H19.30.002,Sst_11
SST,2.970046912225867,Vulnerable,H19.30.002,Sst_3
SST,0.7470390063128808,Vulnerable,H19.30.002,Sst_3
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,2.5829523155274092,Not depleted,H19.30.002,Sst_19
SST,1.4246891699825346,Not depleted,H19.30.002,Sst_19
SST,2.146171632762892,Vulnerable,H19.30.002,Sst_3
SST,0.9893458486644109,Vulnerable,H19.30.002,Sst_3
SST,1.1112023223189496,Vulnerable,H19.30.002,Sst_2
SST,1.5876393274279101,Vulnerable,H19.30.002,Sst_3
SST,0.0,Not depleted,H19.30.002,Sst_11
SST,2.403825406042143,Vulnerable,H19.30.002,Sst_25
SST,2.1580259756023814,Vulnerable,H19.30.002,Sst_25
SST,1.253239363149702,Vulnerable,H19.30.002,Sst_3
SST,1.6781055277789747,Not depleted,H19.30.002,Sst_11
SST,1.1310567440946384,Vulnerable,H19.30.002,Sst_3
SST,1.397784715166809,Vulnerable,H19.30.002,Sst_22
SST,2.8474104864289127,Vulnerable,H19.30.002,Sst_25
SST,1.6929046744595293,Not depleted,H19.30.002,Sst_23
SST,0.7337309225530552,Vulnerable,H19.30.002,Sst_25
SST,2.0760728080252164,Vulnerable,H19.30.002,Sst_3
SST,2.108925370162161,Not depleted,H19.30.002,Sst_23
SST,1.1972714076684876,Not depleted,H19.30.002,Sst_11
SST,0.6539412369828144,Vulnerable,H19.30.002,Sst_2
SST,1.3182100610402736,Not depleted,H19.30.002,Sst_11
SST,1.6926634347021632,Vulnerable,H19.30.002,Sst_3
SST,0.9799446978072404,Not depleted,H19.30.002,Sst_23
SST,1.2008319886223795,Vulnerable,H19.30.002,Sst_3
SST,1.7355716625515683,Vulnerable,H19.30.002,Sst_25
SST,0.6011779352095287,Vulnerable,H19.30.002,Sst_3
SST,1.4980202320823304,Vulnerable,H19.30.002,Sst_3
SST,1.2008861188186142,Vulnerable,H19.30.002,Sst_25
SST,1.8292989176447003,Vulnerable,H19.30.002,Sst_20
SST,1.9393194309435495,Vulnerable,H19.30.002,Sst_3
SST,1.0398604548833474,Vulnerable,H19.30.002,Sst_3
SST,2.7663254986146892,Vulnerable,H19.30.002,Sst_25
SST,2.5761919557278232,Not depleted,H19.30.002,Sst_10
SST,2.1274018458102497,Not depleted,H19.30.002,Sst_13
SST,1.485868939710673,Not depleted,H19.30.002,Sst_11
SST,0.8505107145565289,Not depleted,H19.30.002,Sst_13
SST,2.3740360796837634,Vulnerable,H19.30.002,Sst_20
SST,1.6166446870786226,Not depleted,H19.30.002,Sst_9
SST,1.5750386565738166,Vulnerable,H19.30.002,Sst_20
SST,0.0,Not depleted,H19.30.002,Sst_1
SST,2.0967831628469487,Not depleted,H19.30.002,Sst_13
SST,1.8982636469024938,Not depleted,H19.30.002,Sst_9
SST,0.8500501557026001,Vulnerable,H19.30.002,Sst_25
SST,1.3430535002400057,Vulnerable,H19.30.002,Sst_20
SST,1.0328770117018566,Vulnerable,H19.30.002,Sst_3
SST,1.0030258276077104,Not depleted,H19.30.002,Sst_19
SST,0.8508949177431429,Not depleted,H19.30.002,Sst_19
SST,2.5247808640940086,Vulnerable,H19.30.002,Sst_3
SST,1.4372827309739,Not depleted,H19.30.002,Sst_11
SST,1.175462724099636,Not depleted,H19.30.002,Sst_11
SST,1.5874071236950276,Vulnerable,H19.30.002,Sst_3
SST,1.2767221818677745,Not depleted,H19.30.002,Sst_19
SST,0.0,Not depleted,H19.30.002,Sst_19
SST,1.9328251090676436,Not depleted,H19.30.002,Sst_13
SST,2.239566668720022,Not depleted,H19.30.002,Sst_13
SST,0.8100977846357534,Not depleted,H19.30.002,Sst_23
SST,0.0,Vulnerable,H19.30.002,Sst_2
SST,2.5444099977937196,Vulnerable,H19.30.002,Sst_3
SST,1.362547610273668,Not depleted,H19.30.002,Sst_19
SST,1.3054984421910503,Not depleted,H19.30.002,Sst_12
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,1.066039270306852,Not depleted,H19.30.002,Sst_19
SST,0.7037378902238528,Vulnerable,H19.30.002,Sst_2
SST,1.4380172130898161,Not depleted,H19.30.002,Sst_11
SST,2.12646356626998,Vulnerable,H19.30.002,Sst_3
SST,2.337474490289738,Vulnerable,H19.30.002,Sst_20
SST,2.319476898629522,Vulnerable,H19.30.002,Sst_3
SST,2.390383789309578,Not depleted,H19.30.002,Sst_19
SST,2.6503118481920573,Not depleted,H19.30.002,Sst_12
SST,0.8885656089036221,Vulnerable,H19.30.002,Sst_3
SST,1.1230170693503272,Vulnerable,H19.30.002,Sst_25
SST,0.7577777967538482,Vulnerable,H19.30.002,Sst_25
SST,2.053795012418343,Vulnerable,H19.30.002,Sst_3
SST,1.3742513006165569,Not depleted,H19.30.002,Sst_13
SST,1.837441729251814,Not depleted,H19.30.002,Sst_9
SST,1.9116666531450186,Vulnerable,H19.30.002,Sst_3
SST,0.8614488113307192,Vulnerable,H19.30.002,Sst_25
SST,1.363142497271149,Vulnerable,H19.30.002,Sst_3
SST,1.660850585710489,Not depleted,H19.30.002,Sst_23
SST,1.955467878289446,Not depleted,H19.30.002,Sst_19
SST,0.8797256348445086,Not depleted,H19.30.002,Sst_19
SST,1.1196695197873365,Not depleted,H19.30.002,Sst_9
SST,0.6181964377479661,Vulnerable,H19.30.002,Sst_3
SST,2.1571077773992666,Vulnerable,H19.30.002,Sst_3
SST,1.7738836452116087,Not depleted,H19.30.002,Sst_13
SST,2.0101589848772745,Vulnerable,H19.30.002,Sst_3
SST,1.5811836407462416,Vulnerable,H19.30.002,Sst_20
SST,1.3516753443250245,Not depleted,H19.30.002,Sst_12
SST,1.3151116606191737,Not depleted,H19.30.002,Sst_19
SST,2.4498602694928753,Not depleted,H19.30.002,Sst_13
SST,1.7839238556344346,Not depleted,H19.30.002,Sst_19
SST,1.2217462711483176,Vulnerable,H19.30.002,Sst_3
SST,2.0162204045062015,Vulnerable,H19.30.002,Sst_22
SST,1.0567052879904166,Not depleted,H19.30.002,Sst_13
SST,2.5413624994900754,Vulnerable,H19.30.002,Sst_3
SST,3.015160925711989,Not depleted,H19.30.002,Sst_9
SST,1.0614632035239742,Vulnerable,H19.30.002,Sst_3
SST,1.8065998161029324,Vulnerable,H19.30.002,Sst_2
SST,2.531300717787878,Not depleted,H19.30.002,Sst_13
SST,1.7995096598821332,Vulnerable,H19.30.002,Sst_3
SST,2.0785670335349034,Vulnerable,H19.30.002,Sst_3
SST,0.6540298689481777,Not depleted,H19.30.002,Sst_5
SST,2.122559776566292,Not depleted,H19.30.002,Sst_11
SST,3.1373805030891084,Not depleted,H19.30.002,Sst_19
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,2.8571754966822853,Not depleted,H19.30.002,Sst_11
SST,0.0,Not depleted,H19.30.002,Sst_11
SST,0.8766019613803565,Not depleted,H19.30.002,Sst_13
SST,0.0,Not depleted,H19.30.002,Sst_23
SST,0.0,Not depleted,H19.30.002,Sst_5
SST,2.0804812987987096,Vulnerable,H19.30.002,Sst_22
SST,2.430230558294367,Vulnerable,H19.30.002,Sst_20
SST,1.1500746456757782,Not depleted,H19.30.002,Sst_11
