pathway,pval,padj,log2err,ES,NES,size,leadingEdge,signature,source
GOMF_TRANSCRIPTION_COREPRESSOR_ACTIVITY,0.4025117739403454,0.7757564723208334,0.0376303019205309,0.20001982291269754,1.0160471274141911,175,HMGB1|N4BP2L2|HNRNPU|ZFPM2|NIPBL|RYBP|BCOR|ID2|SIAH2|ZMYND11|SP100|WWTR1|CASP8AP2|PAWR|DNAJB1|CNOT7|BASP1|MECP2|ZMYND8|AASS|TLE3|RLIM|FHL2|PHF24|NPAT|BTG2|C1D|KDM5B|SETD5|ZNF451|CIR1|BCORL1|LCOR|NRIP1|SNW1|HSPA1A|YAP1|CBFA2T3|PARP14|SMAD7,Sst_subclass,C5:GO:MF
GOMF_TRANSCRIPTION_COREPRESSOR_BINDING,0.4134195634599838,0.7804145536868916,0.02461750086802017,-0.2767584800765531,-1.027727325529702,45,STK36|PHF1|EHMT2|HDAC5|HDAC6|THAP7|ETS1,Sst_subclass,C5:GO:MF
GOMF_TRANSCRIPTION_FACTOR_BINDING,0.7198198198198198,0.9057677548753906,0.012808004671675985,-0.17785580128866302,-0.923820391246944,458,FLT3|HDAC4|STK36|DOT1L|MMS19|DNMT3A|PRDM5|XPC|E4F1|DNAJA3|STK4|AKAP8|PHF1|SYVN1|SETD1A|NOTCH2|MED14|CAND2|MAP3K10|THRAP3|CDK9|MED24|DGKQ|CTCF|GABARAPL1|KAT2A|MTOR|EHMT2|HDAC5|TAF4B|SETD3|HDAC6|TFDP1|PARK7|SREBF1|BEX1|TAF13|CALR|TTC8|AIP|FBL|THAP7|DAPK3|NLRP3|HCFC1|PPARGC1B|ETS1|HDAC11|ERCC1|TAF7|HMGA1|EBF4|SIRT2|ARID1A|TACC2|TDG|PSMC5|RXRA|RBX1|DMAP1|CTNNBIP1|CDK5RAP3|DDX54|TFCP2|DRAP1|DHX33|KAT8|SMARCA4|ANXA4|ADD1|EHMT1|MLXIPL|GTF2H1|ARNT2|STAT5A|ZBTB17,Sst_subclass,C5:GO:MF
GOMF_TRANSCRIPTION_REGULATOR_INHIBITOR_ACTIVITY,0.32637202525497816,0.745474795660845,0.03662086039453541,0.300711675761385,1.081674527397526,29,NCOA2|ID2|DNAJB1|PURA|ELK1|ZNF451|HSPA1A|SMAD7|TAF3,Sst_subclass,C5:GO:MF
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYL_OTHER_THAN_METHYL_GROUPS,0.049517684887459806,0.4683975753047547,0.08099720461931634,-0.37612657948949957,-1.4162729058078702,48,GSTK1|DHDDS|HMBS|RABGGTB|DTWD2|SMS|COQ2|FDPS|GSTT2B|RABGGTA|TSR3|UBIAD1|PDSS1|DPH2,Sst_subclass,C5:GO:MF
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS,0.6269065981148243,0.8713764737303483,0.018998480530698244,-0.27869062511980824,-0.883568031231365,23,GPAA1|GOT1|GOT2,Sst_subclass,C5:GO:MF
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS,0.007343222205903951,0.24739062397131587,0.20454413181854614,-0.3099294171900698,-1.4495062672739323,172,DNMT1|FTCD|DOT1L|DNMT3A|TRMT9B|PRDM5|SETD4|SETD1A|KMT2D|PRMT7|COMTD1|PRMT8|EHMT2|METTL17|SETD3|METTL8|FBL|TTLL12|COMT|MTFMT|ASMTL|WDR5|TRMT2A|TRMO|JARID2|PCIF1|KMT5A|TARBP1|NSUN5|VCPKMT|SIRT7|EHMT1|NTMT1|NSD2|NSUN3|SETD2|TRMT1|NSD1|ICMT|TRMT61B|KMT2B|SETD7|TRMT44|METTL24|MEPCE|MGMT|COQ3|WDR4|PEMT|PRDM15,Sst_subclass,C5:GO:MF
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_SULPHUR_CONTAINING_GROUPS,0.11001296176279975,0.5782100213922894,0.05347407280476818,-0.35663860241525963,-1.3059776179806744,42,NDST1|HS3ST5|SULT4A1|TPST2|WSCD2|HS6ST3|ACAA1|TRMU|CHST12|CTU2|SULT1A1|CHST7|DSEL,Sst_subclass,C5:GO:MF
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING,0.8475680707470328,0.9427388595994792,0.01906417145296981,0.24563443104698923,0.7128103843914667,14,TGFBR3|CD36|VASN,Sst_subclass,C5:GO:MF
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING,0.6296558227251297,0.8727198147229506,0.023901181764579487,0.27779995263867874,0.8753648734100404,18,MAP3K7|TGFBR3|USP15|AMH|SMAD7|FERMT2,Sst_subclass,C5:GO:MF
GOMF_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.5348895582329317,0.8331207149961865,0.027727471895081447,0.2536096507079655,0.9486764156666191,34,ATP2C1|SLC25A28|TRPM7|SLC30A10|SLC40A1|SLC30A1|SLC30A6,Sst_subclass,C5:GO:MF
GOMF_TRANSLATION_ELONGATION_FACTOR_ACTIVITY,0.8695272980987266,0.9494296451612556,0.014472102984611056,-0.237199064538368,-0.6949058344865033,17,GFM1|ABTB1|GTPBP2|TUFM|EEF1A2|EEF1B2,Sst_subclass,C5:GO:MF
GOMF_TRANSLATION_FACTOR_ACTIVITY,0.14330560351593155,0.6187291808367777,0.04552829436809804,-0.2987800870436425,-1.2271603680441316,74,GFM1|EIF4G3|ABCF1|GCN1|AGO2|EIF3L|ABTB1|MRPL58|EIF4E2|EIF2S3|EEF2K|EIF5B|EIF3D|EIF3J|EIF3K|GTPBP2|MTIF3|ETF1|EIF4G1|EIF2B4|TUFM|EEF1A2|EIF3I|EIF4A2|EEF1B2|EIF3B|EIF4E|DHX29|EEF1D|EIF3G|EIF4G2|EIF3A|EEF2|EIF1|GSPT1|EIF2D|EIF2B5|EEFSEC|EIF2B2|DENR,Sst_subclass,C5:GO:MF
GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING,0.20279358510087947,0.6642266898969899,0.03952844293162763,-0.3953393272214427,-1.2232003064251178,21,EIF4G3|ABCF1|GCN1|EIF4E2|EIF2S3|EEF2K,Sst_subclass,C5:GO:MF
GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY,0.12059489169091497,0.5916416529943813,0.050830927511953804,-0.34865444873973533,-1.2877510260561036,44,EIF4G3|AGO2|EIF3L|EIF4E2|EIF2S3|EIF5B|EIF3D|EIF3J|EIF3K|MTIF3|EIF4G1|EIF2B4|EIF3I|EIF4A2|EIF3B|EIF4E|DHX29|EIF3G|EIF4G2|EIF3A|EIF1|EIF2D|EIF2B5|EIF2B2|DENR,Sst_subclass,C5:GO:MF
GOMF_TRANSLATION_INITIATION_FACTOR_BINDING,0.6195756991321119,0.8671793724518022,0.02453369703404855,0.25344709215783723,0.8948953166701729,27,C8orf88|PPP1R15A|EIF4EBP1|EIF3F|DAPL1|EIF2S2|EIF5|FMR1|TRIM32,Sst_subclass,C5:GO:MF
GOMF_TRANSLATION_REGULATOR_ACTIVITY,0.18455843469063987,0.6512874792823974,0.05268694854603125,0.29474990033244663,1.1901022410433335,48,PAIP2B|FXR1|PABPC1|PRKCH|PURA|DHFR|EIF4EBP1|RPS27L|TRIM71|EIF2AK3|DAPL1|CPEB4|SERBP1|CPEB3|CNBP|PAIP1|SAMD4B|CPEB1,Sst_subclass,C5:GO:MF
GOMF_TRANSMEMBRANE_EPHRIN_RECEPTOR_ACTIVITY,0.6950827205882353,0.8996348838196331,0.021909886139834505,0.2998380103193078,0.8268567598709087,12,EPHA7|EPHA5|EPHA4|EFNA3,Sst_subclass,C5:GO:MF
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY,0.2719225449515906,0.7066052978256427,0.04370715086187889,0.2522766432900512,1.0999235244688403,72,ACVR1B|ACVR2B|ACVR2A|EFEMP1|BMPR1A|ERBB4|EPHA7|EPHA5|TGFBR3|EFNA5|TEK|NTRK3|CRIM1|ROR2|IGF1R|EPHA4|ERBB2|EFNA3|RYK|PDGFRA,Sst_subclass,C5:GO:MF
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY,0.42295652173913045,0.7843756879537362,0.025453399475590274,-0.35416400124453895,-1.0217180940043535,16,PTPRN2|PTPRE|PTPRU|PTPRA|PTPRO,Sst_subclass,C5:GO:MF
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,5.0714246994282824e-5,0.016561218419610568,0.557332238758646,0.7643125412112967,2.177780359161772,13,ACVR1B|ACVR2B|ACVR2A|BMPR1A|TGFBR3,Sst_subclass,C5:GO:MF
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY,0.1523167051304811,0.6286596941325363,0.04710759693825108,-0.5085925371033303,-1.3157797908672664,11,IGF1|DGKQ|EGF,Sst_subclass,C5:GO:MF
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.8981731532962669,0.9584344196275815,0.012650270224301216,-0.18963162275839976,-0.7461578055352995,59,FLT3|IGF1|EPHB6|DGKQ|EGF,Sst_subclass,C5:GO:MF
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ADAPTOR_ACTIVITY,0.9149804756833511,0.9655225232523434,0.013988209033007721,-0.24766880462518587,-0.6248502358413176,10,GRB2|FRS3|SH2B3|GAB2|SH2B1,Sst_subclass,C5:GO:MF
GOMF_TRANSMEMBRANE_SIGNALING_RECEPTOR_ACTIVITY,0.15787269681742044,0.6322674093989933,0.07293884234964358,0.19655162681721122,1.0949277557041663,393,GHR|C5AR1|PRLR|PTPRK|KLRD1|ADGRL3|ACVR1B|GABRB1|FZD1|CHRM2|GRIA1|ACVR2B|GRM1|PTPRD|GLRA3|GLRA1|IL6ST|ACVR2A|LEPR|EFEMP1|GABRG3|OR2L5|BMPR1A|GABRG1|ERBB4|GPR135|UNC5C|LIFR|GPR176|CLDN4|GRM5|GFRA2|CNR1|GRIK2|EPHA7|EDNRA|EDA|PPARG|EPHA5|CHRM5|UNC5D|TGFBR3|GABRA5|LYPD6|PTH2R|HTR7|GLRA2|NPY1R|GFRA1|PTPRR|IL12RB2|FZD3|EFNA5|TEK|PECAM1|ADGRV1|LRP5|GABRG2|LYPD1|DNER|GRIA4|HTR1E|GPR149|VIPR1|ADGRL4|GABRA4|CSF2RA|NTRK3|GRID2|GPR85|CRIM1|SCN7A|ADGRF3|OPN3|FZD5|PTH1R|GPR12|GPR156|OR2L2|ROR2|PRLHR|GPR158|HSPA1A|PTPRB|HRH3|OR2L3|SCARF1|TMEM35A|GABRA2|IGF1R|EPHA4|ERBB2|TMEM63A|HTR2C|EFNA3|RYK,Sst_subclass,C5:GO:MF
GOMF_TRANSMEMBRANE_TRANSPORTER_BINDING,0.4307879525403103,0.7885484973450511,0.022955390549681265,-0.22851910946586054,-1.0098120038208052,115,ABCC8|PKD1|STX1A|KCNIP1|STK39|SCN1B|MTOR|PDE4B|PANX1|GRINA|ACTN1|ITPR2|KCNC1|ATP1A1|RIMS3|KCNH5|RANGRF|WNK3|SNTA1|CALM3|HTT|KCNE1|BAK1|KCNAB3|SRC|KCNE2|PHPT1|VDAC1|YWHAE|PACS2|ATP2A2|NOS1|TF,Sst_subclass,C5:GO:MF
GOMF_TRANSPORTER_ACTIVATOR_ACTIVITY,0.37310308738880166,0.7677522785775974,0.027661489963882464,-0.364014783357772,-1.0664291500767682,17,STK39|SMDT1|ATP1B3|RANGRF|WNK3|ATP6AP1,Sst_subclass,C5:GO:MF
GOMF_TRANSPORTER_INHIBITOR_ACTIVITY,0.33620689655172414,0.74966144959788406,0.02860843672901183,-0.30600064846740566,-1.0856121878389124,37,TMC7|STX1A|MCUB|STK39|SCN1B|LAMP1|RACK1|CALM3|PHPT1|LAMP2|YWHAE|BCL2,Sst_subclass,C5:GO:MF
GOMF_TRANSPORTER_REGULATOR_ACTIVITY,0.1849232621125489,0.6514353861851677,0.03855009026737022,-0.25659936133962286,-1.154538994279072,130,CACNG8|TMC7|STX1A|MCUB|KCNIP1|STK39|SCN1B|SMDT1|GPLD1|PDE4B|SNF8|CACNG5|KCNS3|CACNG7|DRD4|LAMP1|ATP1B3|RANGRF|NPY|DPP6|RACK1|WNK3|SNTA1|CALM3|ATP6AP1|KCNE1|CHP1|KCNAB3|CHRNA7|KCNIP4|CACNB1|KCNE2|PHPT1|CABP1|LAMP2|YWHAE|BCL2|ATP2A2|KCNMB4|NOS1|FXYD7|ATP1B1,Sst_subclass,C5:GO:MF
GOMF_TRIACYLGLYCEROL_LIPASE_ACTIVITY,0.20270270270270271,0.6642266898969899,0.04022979964534218,-0.45965273917236266,-1.2429984325867112,13,PNPLA5|ABHD2|DDHD2|DAGLA|PNPLA4|LIPE,Sst_subclass,C5:GO:MF
GOMF_TRNA_BINDING,0.11654790182106096,0.5858410229242184,0.05120295424275927,-0.3202003783881946,-1.27208576750451,62,DTD1|TRMT9B|PUS1|ELP1|EIF2S3|TRMU|ELP5|FARSA|CTU2|SLFN11|EIF5B|XPO5|YRDC|AARS2|NSUN3|TRMT1|RPL35A|TRNT1|TRMT10A|IGHMBP2|EARS2,Sst_subclass,C5:GO:MF
GOMF_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY,0.5783932249942779,0.8510661791769931,0.024813074163345772,0.3353774309743812,0.8983031173987278,11,THUMPD2|THUMPD3|TRMT1L,Sst_subclass,C5:GO:MF
GOMF_TRNA_METHYLTRANSFERASE_ACTIVITY,0.7540873082757459,0.9133657128269325,0.016035580702779623,-0.23715038408512648,-0.8116415131146972,32,TRMT9B|METTL8|TRMT2A|TRMO|TARBP1|NSUN3|TRMT1|TRMT61B|TRMT44|TRMT10A,Sst_subclass,C5:GO:MF
GOMF_TRNA_SPECIFIC_RIBONUCLEASE_ACTIVITY,0.37628318584070797,0.770401185770751,0.02776888253629402,-0.4020729573241121,-1.0687752799687065,12,RPP25|POP7|POP1|POP5|ELAC2|TSEN34|RPP40,Sst_subclass,C5:GO:MF
GOMF_TUBULIN_BINDING,0.3107952362658471,0.7324357756106576,0.04864392917561806,0.1912381055622713,1.0437485840242857,319,DCDC1|MAP2|CEP70|OPA1|SNCA|MID1|KIF11|CAMSAP2|MAPRE2|CEP57|PRNP|ARL8B|CLASP1|CEP295|HOOK1|BCL2L11|TBCA|CENPJ|AGBL1|UNC5C|SBDS|NAV3|CCDC181|CEP44|MID2|IFT74|JAKMIP2|CETN3|DNAL1|PHF6|VAPA|SAXO2|TTBK2|WIPF3|AGBL3|HSPH1|NDRG1|PPP1R42|AGBL4|DCX|SGIP1|CACYBP|NDE1|AGTPBP1|JMY|CCSAP|EFHC1|TERF1|ATF5|DYNC1I1|DNM3|SPAG6|CGN|DYRK1A|PACRG|LRPPRC|TPPP3|CCDC88B|KIF16B|TOGARAM1|CEP57L1|FAM161A|KIF15|TTLL5|CEP290|STIM1|DIP2B|GJA1|ADNP|KATNAL1|KIF1C|CCDC170|TBCE|STMN4|RCC2|CLIP3|DIXDC1|STARD9|VPS41|ARL3|CCSER2|CETN2,Sst_subclass,C5:GO:MF
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING,0.21546440358321547,0.6750754811360693,0.04550086429316112,0.3805593699096427,1.1991661679627545,18,TRAF6|TRAF5|EDA|TNFSF13B,Sst_subclass,C5:GO:MF
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING,0.5522241336937822,0.8388791517601698,0.02680238024094505,0.2545207216683121,0.938674914572391,32,FEM1B|TRAF6|TRAF5|EDA|CASP8AP2|TNFSF13B,Sst_subclass,C5:GO:MF
GOMF_U3_SNORNA_BINDING,0.6155484558040468,0.8654499940807304,0.019802123916207278,-0.3493721696008173,-0.8814403691326398,10,SNU13|XRCC5|RRP9|UTP25|NHP2|BMS1,Sst_subclass,C5:GO:MF
GOMF_U6_SNRNA_BINDING,0.7263716814159292,0.906290983244416,0.017294261646734064,-0.2989083389428099,-0.7945469542759136,12,PRPF4|PRPF8|LARP7|RBM22|LSM2|LSM4,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_BINDING,0.4476101510197727,0.7967740298865761,0.022714617678687685,-0.23573021057885876,-1.004281561823481,92,UBXN1|GGA1|MVB12A|AMFR|MVB12B|RNF19B|HDAC6|CUEDC2|UEVLD|SIRT2|VPS36|TP53INP2|FAAP20|RNF8|RBCK1|JARID2|IKBKG|VPS28,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING,0.017162194827169446,0.33729726261434506,0.171214318379654,0.48492650091520434,1.6515631464812899,24,DCUN1D5|PPARA|RNF217|UBE3D|TRAF6|GRIK2|SIAH2|RNF180|RNF19A|ANKIB1|ZMYM2,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY,0.04402627374400852,0.45196915298064494,0.09056176736605151,-0.5967610266609441,-1.543880496811424,11,LIMK1|BAG5|RPS7|RPL5|RPL23|RPS15|RPS20|CDKN2A|RPL11,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING,0.6039149717082123,0.8609911385266757,0.01786064212485884,-0.21209786772695058,-0.9307750134660147,110,UBXN1|GGA1|MVB12A|AMFR|MVB12B|RNF19B|HDAC6|CUEDC2|UEVLD|UBA2|SIRT2|VPS36|TP53INP2|TDG|FAAP20|RNF8|RBCK1|JARID2|IKBKG|VPS28|HABP4|HERC2|CBX4|DHX16|OTUB1|ZFAND2B|PLAA|PELP1|UBAP1L|ASCC2|SPRTN,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY,0.22550505050505051,0.6801317027281278,0.04608621648154816,0.3084011495942048,1.159523827003119,35,UBE2A|UBE2E3|UBE2D1|UBE2D3|UBE2QL1|UBE2E2|UBE2B,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING,0.04006840947959932,0.4370460166363313,0.1119013821886713,0.41159111471718557,1.49280726250204,30,DCUN1D5|PPARA|RNF217|UBE3D|TRAF6|GRIK2|SIAH2|RNF180,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY,0.9668044077134986,0.9827549560571666,0.009403626008870023,-0.15761703741602573,-0.7832074862850115,281,RNF112|RNF144B|SYVN1|TRIM62|WSB1|TRIM65|AMFR|RNF123|PPIL2|MED27|CUL9|ZNF598|HECTD2|ITCH|RNF152|CCNB1IP1|CUL3|SMURF1|RNF19B|DTX1|CDC42|CHFR|RNF44|PELI3|ASB1|RNFT2|TRIM37|RMND5B|C10orf90|RNF126|BRAP|BSPRY|HERC6|RNF40|RNF8|RNF34|MIB2|RFFL|RBX1|MUL1|STUB1|SH3RF3|NFX1|HERC2|TRIM44|AREL1|ARIH2|ANAPC11|CBX4|NEURL1|TRIM45|ZMIZ2|FBXO2|RING1|WDR24|TRIM17|MED11|RABGEF1|HECTD1|PCGF3|KCMF1|VPS11|RNF220|NHLRC3|VPS18|HUWE1|WWP2|TRIM3|TRIM41|RNF25|MED8|RNF215|TRAF3|PEX10|MSL2|CBL|NEURL1B,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING,0.17174825174825176,0.6452316413426411,0.03856798792293859,-0.23118492917414982,-1.1398684648619464,266,VCL|NDUFS2|HSPBP1|UBXN1|TNK2|GLMN|LAPTM4B|AMBRA1|UBASH3B|ISG15|LIMK1|PINK1|CUL2|JAK1|GABARAPL1|CUL9|CCT2|ITCH|CUL3|HDAC6|DTX1|DDRGK1|HSPA8|EIF4E2|UQCRC1|CALR|BAG5|TRIM37|RIPK1|ANAPC2|MAP1LC3A|RRAGA|SUMO2|SLC25A5|RPS27A|GPR37|RNF40|RNF8|CKB|RNF34|RFFL|RBX1|KCNH2|IKBKG|MUL1|CDK5RAP3|STUB1|MOAP1|WASHC1|UBE2G1|BAG1|HERC2|UBE2J2|MFN2|FZD6|APBB1|ERBB3|EGFR|DLG3|SKI,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_LIKE_PROTEIN_PEPTIDASE_ACTIVITY,0.0757359245498714,0.5273517347545232,0.08752676165983822,0.26842310846895845,1.2576830784086295,105,USP45|VCPIP1|USP3|USP47|STAMBPL1|USP49|ZUP1|SENP1|ATXN3|USP8|USP51|ALG13|USP2|USP38|OTUD4|USP1|MPND|USP24|USP20|USP15|USPL1|UCHL3|EIF3F|MINDY3|USP25|MYSM1|USP28|USP34|USP21|OTULINL|CYLD|USP50|USP37|TANK|VCP,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_LIKE_PROTEIN_READER_ACTIVITY,0.7797896188998104,0.9196704344604322,0.015880825109464227,-0.25296157275996944,-0.7826761771678142,21,DDRGK1|ANKRD13D|FAAP20|FAN1|JARID2|UIMC1,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVATOR_ACTIVITY,0.22853153362811263,0.6808300752968433,0.04373183517174599,0.41354415107822284,1.200070218317726,14,PTEN|PEX12|BMI1|BTRC|CBX8|TRIB3,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY,0.011180992313067784,0.2912849542719521,0.1804678930799227,-0.6150488256124154,-1.7403679819770805,15,GLMN|LIMK1|PARK7|BAG5|RPS7|SPRY2|OTUB1|RPL5|RPL23|RPS15|RPS20|CDKN2A,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY,0.17849317377380752,0.6472374228838472,0.0419310333602392,-0.36087449722843795,-1.2350843288951057,32,GLMN|LIMK1|GCN1|ZNF598|PARK7|BAG5|RPS7|RBCK1|SPRY2|RING1|OTUB1|PIN1|RPL5|RPL23|TRIB2|RPS15|UBE2N|RPS20,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_SPECIFIC_PROTEASE_BINDING,0.3339130434782609,0.7477509182540362,0.029600712920768546,-0.38128843767485404,-1.0999686428832287,16,SYVN1|AMFR|PARK7|CHMP3,Sst_subclass,C5:GO:MF
GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY,0.5926956521739131,0.8577595976316291,0.020067223385877797,-0.312979861099196,-0.9029070882989656,16,AMFR|PPIL2|ITCH|RBX1|STUB1|ANAPC11,Sst_subclass,C5:GO:MF
GOMF_UDP_GLUCOSYLTRANSFERASE_ACTIVITY,0.12693058760873424,0.5978500610579432,0.05200880399985973,-0.5231476246298905,-1.3534352588983696,11,GYG1|POGLUT1|POGLUT3,Sst_subclass,C5:GO:MF
GOMF_UDP_GLYCOSYLTRANSFERASE_ACTIVITY,0.010065035614741405,0.27364162868923614,0.17905449926999345,-0.3462544611176364,-1.494738464605447,100,GALNT11|CHPF2|POMGNT2|EXTL1|GYG1|XYLT2|B3GAT3|GALNT9|GALNT2|XXYLT1|POGLUT1|B3GAT1|B4GALNT4|GALNT7|RFNG|POGLUT3|GALNT8|EXT1|XYLT1|B3GALT4|PIGA|GALNT18|POMGNT1|LARGE1|GALNT12|B4GALT7|COLGALT1|EOGT|GALNT17|PLOD3|B3GNTL1|B3GALT5,Sst_subclass,C5:GO:MF
GOMF_UDP_XYLOSYLTRANSFERASE_ACTIVITY,0.007632232871849485,0.25360369471413163,0.22082346409111278,-0.6995111054527661,-1.7648152333002105,10,XYLT2|XXYLT1|POGLUT1|POGLUT3|XYLT1|LARGE1,Sst_subclass,C5:GO:MF
GOMF_UNFOLDED_PROTEIN_BINDING,0.049353884477658413,0.4674947589234154,0.07980020895275265,-0.31664011334141934,-1.3489820705696336,92,AFG3L2|DNAJB11|DNAJA3|HEATR3|SYVN1|PFDN5|CCAR2|SPG7|CCT2|TOR1A|NACAD|HSPA8|CALR|AIP|PPIA|SCG5|PPIB|CCT6B|CDC37|TAPBP|ERN1|SCAP|CLPX,Sst_subclass,C5:GO:MF
GOMF_VINCULIN_BINDING,0.746848925971951,0.9093946241452485,0.016931384760702436,-0.30269549475263613,-0.7831035371664704,11,ACTN1|RTCB|CORO2B,Sst_subclass,C5:GO:MF
GOMF_VITAMIN_B6_BINDING,0.7024903894367375,0.9015137125884868,0.016945286838471157,-0.24415542740000326,-0.8432682104138688,33,GOT1|PYGB|GOT2|SPTLC2|PDXDC1|GAD1|CSAD|AADAT|SRR|PYGL|ALAS1|GPT2|PHYKPL|ACCS,Sst_subclass,C5:GO:MF
GOMF_VITAMIN_BINDING,0.36974398758727695,0.7666886404297323,0.025796911112799074,-0.24710508771671477,-1.046313512711725,88,FTCD|OGDHL|RBP4|OGDH|TKT|GOT1|UROS|P3H3|P4HTM|PYGB|GOT2|PC|SPTLC2|CALB1|CYP2R1|OGFOD3|TCN2|PHYH|SLC46A1,Sst_subclass,C5:GO:MF
GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.07535782031384722,0.5273517347545232,0.06752914363158005,-0.4592410569126316,-1.4209155600244006,21,RBP4|SLC27A1|SLC5A6|SLC23A2|SLC2A8|SLC52A2|SLC47A1|SLC46A1,Sst_subclass,C5:GO:MF
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,0.16563596857763663,0.6405445950634666,0.04351097518346746,-0.3621190124754617,-1.2506928674853448,33,CACNG8|NCS1|CACNG5|CACNA1A|CACNG7|CACNA1G|OPRM1|ITGAV|CACNA1I|TPCN2|CACNB1|TSPOAP1|TRPA1,Sst_subclass,C5:GO:MF
GOMF_VOLTAGE_GATED_CHANNEL_ACTIVITY,0.30739005591657853,0.7282546792580255,0.02855544921818893,-0.24189318564017045,-1.0766932841695247,120,CACNG8|ABCC8|NCS1|CACNG5|CACNA1A|KCNS3|KCNT1|CACNG7|KCNC1|KCNQ4|CACNA1G|KCNA2|KCNH5|KCNH2|OPRM1|ITGAV|VDAC3|CACNA1I|KCNE1|KCNMA1|TMEM266|KCNAB3|HCN2|KCNQ3|KCNJ4|KCNH3|TPCN2|CACNB1|KCNE2|VDAC1|TSPOAP1|KCNH8|TRPA1|KCNMB4|SCN1A|GRIN2B|VDAC2,Sst_subclass,C5:GO:MF
GOMF_VOLTAGE_GATED_MONOATOMIC_ANION_CHANNEL_ACTIVITY,0.6119232526267702,0.8649230952967886,0.02385243469090796,0.30858254971142235,0.8792542051927593,13,GPR89A|CLCN6,Sst_subclass,C5:GO:MF
GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY,0.3030020220874164,0.7245970156756804,0.0293361955812739,-0.2507721702360806,-1.079748092804478,99,CACNG8|ABCC8|NCS1|CACNG5|CACNA1A|KCNS3|KCNT1|CACNG7|KCNC1|KCNQ4|CACNA1G|KCNA2|KCNH5|KCNH2|OPRM1|ITGAV|CACNA1I|KCNE1|KCNMA1|KCNAB3|HCN2|KCNQ3|KCNJ4|KCNH3|TPCN2|CACNB1|KCNE2|TSPOAP1|KCNH8,Sst_subclass,C5:GO:MF
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY,0.5067824199674443,0.8185766072752015,0.030106395076024882,0.2268351137639992,0.9711492249043877,64,KCNJ6|KCNN3|KCNN2|KCND2|KCNK10|KCNJ3|SNAP25|KCNH4|KCNC2|KCNT2|KCNJ12|KCNB2|KCNK13|KCNIP2|KCNK6|KCNQ5,Sst_subclass,C5:GO:MF
